(2018-12-15,(4.0,16.0,9.0,6.0,10.0,9.0,5,16.0,))
(2018-03-28,(2.0,93.0,6.0,6.0,15.0,24.4,5,28.5,93.0))
(2018-03-29,(4.0,46.0,19.0,9.0,36.0,22.8,5,76.5,))
(2018-11-04,(5.0,67.0,11.0,5.0,67.0,27.666666666666668,3,160.0,))
(2018-01-05,(1.0,21.0,2.0,1.0,21.0,8.0,3,51.0,))
(2018-02-17,(1.0,4.0,4.0,1.0,4.0,2.5,2,8.5,))
(2018-12-16,(1.0,75.0,27.0,1.0,60.0,32.8,5,148.5,))
(2018-05-09,(2.0,96.0,24.0,14.0,48.0,34.333333333333336,9,99.0,))
(2018-02-18,(2.0,14.0,8.0,4.0,11.0,7.8,5,21.5,))
(2018-12-17,(25.0,25.0,25.0,25.0,25.0,25.0,1,25.0,))
(2018-11-05,(2.0,42.0,8.0,6.0,23.0,16.2,5,48.5,))
(2018-01-06,(7.0,91.0,91.0,7.0,91.0,49.0,2,217.0,))
(2018-12-18,(1.0,69.0,26.0,1.0,69.0,24.25,4,171.0,))
(2018-11-06,(1.0,61.0,13.0,3.0,61.0,19.5,4,148.0,))
(2018-02-19,(2.0,151.0,6.0,3.0,102.0,44.5,6,250.5,))
(2018-01-07,(18.0,287.0,42.0,23.0,92.0,72.33333333333333,12,195.5,287.0))
(2018-12-19,(1.0,20.0,6.0,1.0,6.0,6.0,6,13.5,20.0))
(2018-11-07,(5.0,181.0,31.0,10.0,106.0,52.0,8,250.0,))
(2018-01-08,(4.0,19.0,12.0,4.0,19.0,11.666666666666666,3,41.5,))
(2018-11-08,(1.0,53.0,23.0,4.0,35.0,20.3,10,81.5,))
(2018-01-09,(2.0,24.0,9.0,4.0,24.0,9.75,4,54.0,))
(2018-11-09,(2.0,60.0,8.0,3.0,26.0,16.2,10,60.5,))
(2018-07-30,(1.0,25.0,3.0,3.0,12.0,8.8,5,25.5,))
(2018-09-10,(1.0,30.0,13.0,2.0,14.0,10.5,6,32.0,))
(2018-07-31,(3.0,94.0,15.0,10.0,68.0,28.625,8,155.0,))
(2018-09-11,(1.0,30.0,12.0,1.0,30.0,14.333333333333334,3,73.5,))
(2018-06-20,(5.0,51.0,19.0,6.0,40.0,23.142857142857142,7,91.0,))
(2018-09-12,(1.0,153.0,12.0,4.0,47.0,31.625,8,111.5,153.0))
(2018-06-21,(2.0,78.0,38.0,14.0,42.0,34.46153846153846,13,84.0,))
(2018-08-01,(4.0,67.0,45.0,29.0,48.0,38.6,5,76.5,))
(2018-09-13,(2.0,62.0,25.0,6.0,26.0,24.2,5,56.0,62.0))
(2018-05-10,(1.0,40.0,13.0,2.0,40.0,14.0,4,97.0,))
(2018-08-02,(3.0,47.0,19.0,6.0,23.0,19.6,5,48.5,))
(2018-06-22,(1.0,177.0,36.0,12.0,42.0,44.2,10,87.0,93.0 177.0))
(2018-03-30,(26.0,68.0,68.0,26.0,68.0,47.0,2,131.0,))
(2018-09-14,(3.0,157.0,24.0,3.0,157.0,61.333333333333336,3,388.0,))
