(2018-05-16,(0.0,66.0,0.0,0.0,0.0,5.388888888888889,18,0.0,5.0 8.0 18.0 66.0))
(2018-12-03,(0.0,107.0,0.0,0.0,21.0,16.8125,16,52.5,65.0 75.0 107.0))
(2018-05-17,(0.0,36.0,0.0,0.0,7.0,4.578947368421052,19,17.5,23.0 36.0))
(2018-12-04,(0.0,124.0,0.0,0.0,10.0,12.333333333333334,15,25.0,26.0 124.0))
(2018-11-20,(0.0,19.0,0.0,0.0,0.0,1.6470588235294117,17,0.0,9.0 19.0))
(2018-05-18,(0.0,168.0,0.0,0.0,9.0,20.0,19,22.5,149.0 168.0))
(2018-12-05,(0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,))
(2018-11-21,(0.0,46.0,0.0,0.0,0.0,3.888888888888889,18,0.0,2.0 5.0 17.0 46.0))
(2018-12-06,(0.0,71.0,0.0,0.0,10.0,8.375,16,25.0,71.0))
(2018-05-19,(0.0,8.0,0.0,0.0,0.0,0.8125,16,0.0,5.0 8.0))
(2018-11-22,(0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,))
(2018-12-07,(0.0,35.0,0.0,0.0,0.0,2.625,16,0.0,7.0 35.0))
(2018-11-23,(0.0,73.0,0.0,0.0,0.0,10.363636363636363,11,0.0,41.0 73.0))
(2018-12-08,(0.0,98.0,0.0,0.0,0.0,7.538461538461538,13,0.0,98.0))
(2018-11-24,(0.0,28.0,0.0,0.0,5.0,4.882352941176471,17,12.5,16.0 20.0 28.0))
(2018-11-25,(0.0,1046.0,1.0,0.0,51.0,100.58333333333333,12,127.5,1046.0))
(2018-12-09,(0.0,497.0,0.0,0.0,0.0,37.785714285714285,14,0.0,32.0 497.0))
(2018-03-01,(0.0,7.0,0.0,0.0,0.0,0.6470588235294118,17,0.0,1.0 3.0 7.0))
(2018-11-26,(0.0,576.0,216.0,75.0,290.0,212.53333333333333,15,612.5,))
(2018-03-02,(0.0,453.0,0.0,0.0,2.0,28.294117647058822,17,5.0,6.0 9.0 11.0 453.0))
(2018-11-27,(0.0,177.0,27.0,7.0,44.0,32.3125,16,99.5,177.0))
(2018-03-03,(0.0,215.0,0.0,0.0,4.0,22.384615384615383,13,10.0,29.0 39.0 215.0))
(2018-08-10,(0.0,16.0,0.0,0.0,0.0,1.5,20,0.0,1.0 3.0 10.0 16.0))
(2018-11-28,(0.0,85.0,0.0,0.0,0.0,6.75,16,0.0,11.0 12.0 85.0))
(2018-08-11,(0.0,104.0,0.0,0.0,27.0,18.666666666666668,18,67.5,86.0 104.0))
(2018-03-04,(0.0,48.0,0.0,0.0,3.0,6.647058823529412,17,7.5,11.0 40.0 48.0))
(2018-11-29,(0.0,20.0,0.0,0.0,0.0,2.1875,16,0.0,4.0 11.0 20.0))
(2018-02-20,(0.0,228.0,1.0,0.0,38.0,28.875,16,95.0,228.0))
(2018-08-12,(0.0,73.0,0.0,0.0,7.0,9.857142857142858,21,17.5,25.0 67.0 73.0))
(2018-03-05,(0.0,131.0,9.0,0.0,95.0,42.1764705882353,17,237.5,))
(2018-02-21,(0.0,341.0,1.0,0.0,8.0,34.3125,16,20.0,78.0 104.0 341.0))
(2018-03-06,(0.0,100.0,0.0,0.0,12.0,13.0,16,30.0,71.0 100.0))
(2018-02-22,(0.0,111.0,0.0,0.0,8.0,14.117647058823529,17,20.0,23.0 70.0 111.0))
(2018-08-13,(0.0,351.0,0.0,0.0,7.0,22.19047619047619,21,17.5,39.0 48.0 351.0))
(2018-03-07,(0.0,63.0,0.0,0.0,2.0,6.375,16,5.0,34.0 63.0))
(2018-08-14,(0.0,421.0,6.0,0.0,31.0,44.523809523809526,21,77.5,87.0 119.0 140.0 421.0))
(2018-07-30,(0.0,25.0,0.0,0.0,1.0,2.2,20,2.5,3.0 3.0 12.0 25.0))
(2018-02-23,(0.0,125.0,1.0,0.0,16.0,15.176470588235293,17,40.0,46.0 125.0))
(2018-02-24,(0.0,34.0,0.0,0.0,5.0,5.076923076923077,13,12.5,19.0 34.0))
(2018-07-31,(0.0,94.0,0.0,0.0,13.0,11.45,20,32.5,68.0 94.0))
(2018-03-08,(0.0,168.0,0.0,0.0,12.0,16.705882352941178,17,30.0,31.0 37.0 168.0))
(2018-08-15,(0.0,303.0,0.0,0.0,19.0,30.80952380952381,21,47.5,48.0 72.0 131.0 303.0))
(2018-03-09,(0.0,33.0,0.0,0.0,0.0,1.9411764705882353,17,0.0,33.0))
(2018-02-25,(0.0,33.0,0.0,0.0,0.0,2.0588235294117645,17,0.0,2.0 33.0))
(2018-08-16,(0.0,203.0,0.0,0.0,9.0,19.285714285714285,21,22.5,27.0 35.0 42.0 68.0 203.0))
(2018-08-17,(0.0,131.0,0.0,0.0,0.0,13.238095238095237,21,0.0,1.0 12.0 49.0 85.0 131.0))
(2018-02-26,(0.0,20.0,0.0,0.0,0.0,2.823529411764706,17,0.0,2.0 7.0 19.0 20.0))
(2018-08-18,(0.0,170.0,0.0,0.0,5.0,18.38888888888889,18,12.5,19.0 118.0 170.0))
(2018-02-27,(0.0,2.0,0.0,0.0,0.0,0.125,16,0.0,2.0))
(2018-08-19,(0.0,272.0,0.0,0.0,10.0,22.0,20,25.0,30.0 55.0 68.0 272.0))
(2018-02-28,(0.0,13.0,0.0,0.0,0.0,2.125,16,0.0,8.0 13.0 13.0))
(2018-06-01,(0.0,47.0,0.0,0.0,2.0,6.578947368421052,19,5.0,8.0 22.0 45.0 47.0))
(2018-06-02,(0.0,58.0,0.0,0.0,3.0,7.625,16,7.5,8.0 53.0 58.0))
(2018-06-03,(0.0,72.0,0.0,0.0,4.0,7.842105263157895,19,10.0,14.0 23.0 36.0 72.0))
(2018-05-20,(0.0,90.0,0.0,0.0,17.0,11.75,20,42.5,53.0 90.0))
(2018-06-04,(0.0,52.0,0.0,0.0,9.0,6.421052631578948,19,22.5,25.0 52.0))
(2018-05-21,(0.0,88.0,8.0,0.0,62.0,29.789473684210527,19,155.0,))
(2018-06-05,(0.0,82.0,0.0,0.0,1.0,7.052631578947368,19,2.5,8.0 11.0 32.0 82.0))
(2018-06-06,(0.0,105.0,0.0,0.0,8.0,9.0,18,20.0,24.0 105.0))
(2018-05-22,(0.0,17.0,0.0,0.0,0.0,0.8947368421052632,19,0.0,17.0))
(2018-06-07,(0.0,213.0,0.0,0.0,10.0,18.9,20,25.0,116.0 213.0))
(2018-05-23,(0.0,39.0,0.0,0.0,0.0,3.6666666666666665,18,0.0,11.0 16.0 39.0))
(2018-12-10,(0.0,108.0,0.0,0.0,43.0,19.5625,16,107.5,108.0))
(2018-12-11,(0.0,4.0,0.0,0.0,2.0,0.8666666666666667,15,5.0,))
(2018-05-24,(0.0,43.0,0.0,0.0,0.0,3.6842105263157894,19,0.0,4.0 11.0 12.0 43.0))
(2018-06-08,(0.0,140.0,17.0,0.0,50.0,33.421052631578945,19,125.0,140.0))
(2018-05-25,(0.0,746.0,0.0,0.0,4.0,43.8421052631579,19,10.0,12.0 17.0 54.0 746.0))
(2018-06-09,(0.0,411.0,4.0,0.0,43.0,42.35294117647059,17,107.5,411.0))
(2018-12-12,(0.0,65.0,0.0,0.0,2.0,6.133333333333334,15,5.0,10.0 15.0 65.0))
(2018-12-13,(0.0,94.0,0.0,0.0,0.0,5.882352941176471,17,0.0,3.0 3.0 94.0))
(2018-05-26,(0.0,77.0,0.0,0.0,5.0,6.3125,16,12.5,13.0 77.0))
(2018-12-14,(0.0,20.0,0.0,0.0,8.0,3.75,16,20.0,))
(2018-11-30,(0.0,32.0,4.0,0.0,7.0,6.0625,16,17.5,18.0 32.0))
(2018-05-27,(0.0,30.0,0.0,0.0,0.0,2.466666666666667,15,0.0,2.0 5.0 30.0))
(2018-05-28,(0.0,295.0,0.0,0.0,51.0,50.73684210526316,19,127.5,208.0 252.0 295.0))
(2018-12-15,(0.0,16.0,0.0,0.0,6.0,3.4615384615384617,13,15.0,16.0))
(2018-05-29,(0.0,29.0,0.0,0.0,1.0,2.736842105263158,19,2.5,9.0 12.0 29.0))
(2018-12-16,(0.0,75.0,0.0,0.0,1.0,10.933333333333334,15,2.5,27.0 60.0 75.0))
(2018-12-17,(0.0,25.0,0.0,0.0,0.0,1.5625,16,0.0,25.0))
(2018-12-18,(0.0,69.0,0.0,0.0,1.0,6.0625,16,2.5,26.0 69.0))
(2018-09-01,(0.0,237.0,35.0,3.0,104.0,65.1875,16,255.5,))
(2018-03-10,(0.0,29.0,0.0,0.0,0.0,2.6153846153846154,13,0.0,2.0 3.0 29.0))
(2018-12-19,(0.0,20.0,0.0,0.0,1.0,2.1176470588235294,17,2.5,6.0 6.0 20.0))
